EmployeeID,EmployeeName,Department,JobTitle,HireDate,Location,PerformanceRating,ExperienceYears,Status,WorkMode,Salary
23821,Employee_23821,Finance,Accountant,2016-04-06,"City, USA",5,8,Active,Onsite,74747
23822,Employee_23822,Finance,Finance Manager,2020-11-20,"City, UK",5,7,Active,Remote,173696
23823,Employee_23823,Operations,Operations Manager,2014-04-15,"City, Canada",3,7,Retired,Onsite,144377
23824,Employee_23824,IT,System Analyst,2013-05-21,"City, Canada",2,8,Resigned,Onsite,94749
23825,Employee_23825,IT,IT Manager,2012-01-10,"City, USA",5,15,Active,Remote,65305
23826,Employee_23826,Sales,Sales Manager,2011-07-08,"City, Germany",4,5,Retired,Onsite,48036
23827,Employee_23827,Sales,Sales Executive,2015-11-08,"City, USA",3,13,Active,Onsite,78085
23828,Employee_23828,Marketing,SEO Specialist,2012-04-09,"City, Canada",5,15,Resigned,Onsite,64488
23829,Employee_23829,Sales,Sales Manager,2020-01-11,"City, Canada",3,1,Resigned,Onsite,114343
23830,Employee_23830,Finance,Accountant,2020-09-11,"City, USA",1,15,Active,Onsite,66029
23831,Employee_23831,IT,System Analyst,2018-11-15,"City, USA",3,11,Active,Onsite,126142
23832,Employee_23832,Finance,Finance Manager,2022-12-10,"City, UK",1,15,Active,Remote,90985
23833,Employee_23833,Marketing,Marketing Executive,2021-02-10,"City, Canada",5,4,Resigned,Onsite,140313
23834,Employee_23834,HR,HR Executive,2016-10-06,"City, India",5,11,Active,Onsite,57083
23835,Employee_23835,R&D,Research Analyst,2023-01-01,"City, India",1,7,Resigned,Onsite,105707
23836,Employee_23836,Sales,Sales Manager,2019-01-14,"City, USA",4,8,Active,Remote,157372
23837,Employee_23837,Sales,Sales Manager,2011-03-04,"City, USA",2,14,Active,Onsite,111465
23838,Employee_23838,Marketing,SEO Specialist,2023-03-27,"City, USA",3,14,Active,Onsite,91417
23839,Employee_23839,IT,IT Manager,2014-01-23,"City, India",1,5,Active,Onsite,67171
23840,Employee_23840,Sales,Sales Manager,2020-03-11,"City, USA",4,8,Active,Remote,146578
23841,Employee_23841,HR,HR Manager,2019-12-12,"City, Canada",2,12,Active,Onsite,164529
23842,Employee_23842,Sales,Sales Manager,2022-04-01,"City, USA",2,4,Active,Onsite,137656
23843,Employee_23843,Sales,Sales Manager,2011-08-03,"City, India",3,10,Active,Onsite,138869
23844,Employee_23844,Sales,Sales Executive,2022-08-09,"City, UK",2,9,Resigned,Remote,133091
23845,Employee_23845,Marketing,Marketing Executive,2013-02-12,"City, India",1,12,Resigned,Onsite,94465
23846,Employee_23846,R&D,Research Analyst,2016-04-25,"City, USA",3,3,Resigned,Onsite,126565
23847,Employee_23847,R&D,Research Analyst,2016-12-19,"City, Canada",3,1,Active,Onsite,144920
23848,Employee_23848,HR,HR Manager,2011-10-23,"City, Canada",3,13,Active,Onsite,121073
23849,Employee_23849,Operations,Operations Manager,2012-01-27,"City, USA",1,15,Resigned,Remote,79514
23850,Employee_23850,IT,IT Manager,2011-02-27,"City, Germany",4,13,Active,Onsite,32121
23851,Employee_23851,IT,IT Manager,2018-10-28,"City, Canada",2,10,Active,Remote,128913
23852,Employee_23852,IT,System Analyst,2014-08-23,"City, UK",4,5,Active,Remote,127282
23853,Employee_23853,Sales,Sales Executive,2024-07-01,"City, USA",1,1,Active,Onsite,163862
23854,Employee_23854,Marketing,SEO Specialist,2022-08-08,"City, Germany",3,5,Resigned,Onsite,112389
23855,Employee_23855,R&D,Innovation Manager,2018-05-21,"City, Germany",1,9,Active,Remote,147562
23856,Employee_23856,Sales,Sales Executive,2023-01-15,"City, India",3,7,Active,Onsite,81313
23857,Employee_23857,IT,IT Manager,2014-12-28,"City, India",1,11,Resigned,Remote,107969
23858,Employee_23858,Operations,Operations Executive,2021-11-05,"City, Canada",5,8,Active,Remote,41711
23859,Employee_23859,Marketing,Marketing Executive,2016-09-08,"City, India",4,1,Terminated,Onsite,146764
23860,Employee_23860,Sales,Sales Manager,2021-09-23,"City, Canada",3,1,Resigned,Remote,91500
23861,Employee_23861,Finance,Finance Manager,2013-12-07,"City, Canada",2,7,Resigned,Remote,82677
23862,Employee_23862,HR,HR Manager,2017-08-24,"City, UK",1,11,Active,Onsite,79238
23863,Employee_23863,HR,HR Manager,2014-05-07,"City, USA",2,7,Resigned,Remote,63811
23864,Employee_23864,R&D,Research Analyst,2012-06-03,"City, India",2,6,Active,Remote,144486
23865,Employee_23865,R&D,Innovation Manager,2016-09-24,"City, Germany",2,14,Active,Onsite,86867
23866,Employee_23866,Marketing,SEO Specialist,2016-11-03,"City, UK",2,13,Resigned,Remote,94255
23867,Employee_23867,HR,HR Executive,2010-02-12,"City, UK",3,1,Terminated,Onsite,175574
23868,Employee_23868,IT,IT Manager,2014-01-18,"City, USA",5,5,Resigned,Remote,39612
23869,Employee_23869,HR,HR Manager,2017-05-22,"City, Canada",5,0,Active,Onsite,124885
23870,Employee_23870,Finance,Accountant,2021-03-22,"City, India",3,5,Terminated,Onsite,33719
23871,Employee_23871,Marketing,SEO Specialist,2018-04-02,"City, USA",1,6,Active,Onsite,98443
23872,Employee_23872,IT,IT Manager,2018-01-29,"City, USA",1,5,Active,Remote,59951
23873,Employee_23873,Operations,Operations Manager,2011-11-14,"City, Germany",5,13,Active,Remote,42382
23874,Employee_23874,IT,IT Manager,2020-09-28,"City, Germany",4,3,Active,Remote,43464
23875,Employee_23875,Marketing,Marketing Executive,2017-08-07,"City, India",3,12,Active,Onsite,139047
23876,Employee_23876,Sales,Sales Manager,2010-07-06,"City, Germany",4,13,Active,Remote,84738
23877,Employee_23877,Operations,Operations Manager,2013-12-09,"City, UK",2,15,Active,Remote,77377
23878,Employee_23878,IT,IT Manager,2019-08-17,"City, Germany",1,14,Active,Onsite,73718
23879,Employee_23879,Sales,Sales Executive,2014-10-21,"City, India",2,3,Active,Onsite,116296
23880,Employee_23880,Operations,Operations Executive,2023-05-15,"City, Canada",4,13,Resigned,Onsite,72639
23881,Employee_23881,Finance,Analyst,2017-05-29,"City, UK",5,14,Active,Onsite,80752
23882,Employee_23882,Marketing,Marketing Executive,2021-03-05,"City, Germany",2,1,Active,Onsite,49256
23883,Employee_23883,Sales,Sales Manager,2024-07-11,"City, Canada",4,15,Resigned,Remote,78821
23884,Employee_23884,R&D,Research Analyst,2010-12-23,"City, USA",5,0,Resigned,Onsite,138075
23885,Employee_23885,R&D,Research Analyst,2015-12-20,"City, Canada",1,11,Active,Remote,103145
23886,Employee_23886,Sales,Sales Executive,2015-01-18,"City, UK",2,8,Active,Onsite,50505
23887,Employee_23887,Operations,Operations Executive,2020-03-29,"City, Germany",5,0,Active,Onsite,134377
23888,Employee_23888,Marketing,SEO Specialist,2022-09-23,"City, India",5,9,Active,Onsite,164166
23889,Employee_23889,Finance,Analyst,2015-10-15,"City, India",2,13,Active,Onsite,81586
23890,Employee_23890,R&D,Innovation Manager,2011-10-09,"City, Germany",2,14,Active,Onsite,94338
23891,Employee_23891,Operations,Operations Executive,2019-05-16,"City, India",2,11,Active,Remote,30706
23892,Employee_23892,Sales,Sales Manager,2016-04-09,"City, Canada",3,7,Resigned,Remote,137318
23893,Employee_23893,R&D,Research Analyst,2012-08-09,"City, Germany",2,15,Active,Remote,95091
23894,Employee_23894,IT,System Analyst,2021-02-12,"City, Germany",5,11,Resigned,Remote,72017
23895,Employee_23895,Finance,Analyst,2012-06-13,"City, India",4,7,Active,Remote,108929
23896,Employee_23896,HR,HR Executive,2015-07-08,"City, India",2,2,Active,Onsite,47559
23897,Employee_23897,Finance,Finance Manager,2010-09-16,"City, Germany",5,0,Active,Onsite,118302
23898,Employee_23898,Operations,Operations Executive,2017-03-12,"City, Germany",1,8,Active,Remote,108541
23899,Employee_23899,Operations,Operations Manager,2024-03-04,"City, India",2,13,Active,Remote,153081
23900,Employee_23900,R&D,Research Analyst,2024-06-22,"City, Canada",5,9,Active,Onsite,115364
23901,Employee_23901,Sales,Sales Manager,2020-11-16,"City, Germany",4,8,Active,Onsite,112167
23902,Employee_23902,IT,System Analyst,2017-01-25,"City, USA",4,3,Resigned,Onsite,71318
23903,Employee_23903,Marketing,SEO Specialist,2020-12-19,"City, India",3,0,Active,Remote,88473
23904,Employee_23904,R&D,Research Analyst,2013-03-29,"City, USA",1,13,Retired,Onsite,123829
23905,Employee_23905,Sales,Sales Executive,2020-07-22,"City, Canada",3,11,Active,Onsite,69453
23906,Employee_23906,Operations,Operations Executive,2015-07-29,"City, UK",3,1,Resigned,Remote,110157
23907,Employee_23907,Marketing,Marketing Executive,2012-03-20,"City, Germany",3,13,Active,Onsite,60715
23908,Employee_23908,Finance,Analyst,2016-02-25,"City, Canada",4,2,Active,Onsite,91298
23909,Employee_23909,Sales,Sales Executive,2019-11-24,"City, Canada",2,8,Resigned,Onsite,124585
23910,Employee_23910,Operations,Operations Executive,2017-09-08,"City, Germany",5,10,Active,Remote,108935
23911,Employee_23911,Marketing,SEO Specialist,2014-05-05,"City, Germany",1,15,Active,Remote,102777
23912,Employee_23912,R&D,Research Analyst,2020-07-22,"City, Canada",2,3,Resigned,Onsite,58578
23913,Employee_23913,Operations,Operations Manager,2018-01-16,"City, Germany",5,4,Resigned,Remote,30227
23914,Employee_23914,R&D,Innovation Manager,2013-10-24,"City, USA",1,14,Active,Onsite,133934
23915,Employee_23915,R&D,Research Analyst,2017-11-01,"City, Canada",2,10,Active,Onsite,62950
23916,Employee_23916,R&D,Innovation Manager,2013-11-16,"City, UK",3,15,Active,Onsite,138097
23917,Employee_23917,Sales,Sales Executive,2019-01-20,"City, UK",1,1,Resigned,Remote,119889
23918,Employee_23918,Sales,Sales Executive,2019-06-08,"City, Germany",1,11,Active,Onsite,106488
23919,Employee_23919,R&D,Research Analyst,2015-03-23,"City, Germany",5,8,Active,Onsite,57641
23920,Employee_23920,IT,IT Manager,2010-06-10,"City, Germany",1,7,Active,Onsite,64326
23921,Employee_23921,Marketing,SEO Specialist,2017-04-09,"City, UK",3,8,Resigned,Onsite,115006
23922,Employee_23922,Finance,Accountant,2018-09-30,"City, USA",3,11,Resigned,Onsite,161366
23923,Employee_23923,Sales,Sales Executive,2013-04-26,"City, Germany",3,12,Active,Onsite,140286
23924,Employee_23924,R&D,Innovation Manager,2014-02-14,"City, Germany",2,6,Active,Onsite,134843
23925,Employee_23925,HR,HR Manager,2024-09-14,"City, Germany",4,13,Active,Onsite,106146
23926,Employee_23926,Operations,Operations Executive,2011-11-30,"City, USA",4,8,Active,Remote,71354
23927,Employee_23927,R&D,Innovation Manager,2018-08-31,"City, Canada",1,12,Active,Onsite,117556
23928,Employee_23928,Operations,Operations Manager,2018-01-22,"City, India",1,9,Resigned,Onsite,136391
23929,Employee_23929,IT,IT Manager,2023-03-12,"City, UK",5,2,Active,Onsite,89126
23930,Employee_23930,HR,HR Manager,2015-12-25,"City, USA",4,7,Resigned,Onsite,127320
23931,Employee_23931,R&D,Innovation Manager,2010-04-04,"City, Germany",3,12,Active,Remote,48717
23932,Employee_23932,HR,Recruiter,2016-05-24,"City, USA",3,13,Active,Remote,103677
23933,Employee_23933,Operations,Operations Executive,2020-09-26,"City, India",1,12,Active,Onsite,106352
23934,Employee_23934,R&D,Research Analyst,2016-08-29,"City, UK",4,1,Active,Onsite,140907
23935,Employee_23935,HR,HR Executive,2017-05-03,"City, USA",4,5,Resigned,Remote,154703
23936,Employee_23936,HR,Recruiter,2022-11-18,"City, UK",2,6,Active,Remote,136066
23937,Employee_23937,Sales,Sales Manager,2017-12-09,"City, India",4,11,Active,Remote,149962
23938,Employee_23938,R&D,Innovation Manager,2014-11-14,"City, India",5,2,Active,Onsite,44194
23939,Employee_23939,HR,HR Executive,2013-11-28,"City, UK",1,6,Active,Onsite,85533
23940,Employee_23940,IT,System Analyst,2014-06-27,"City, India",1,6,Active,Onsite,32556
23941,Employee_23941,Operations,Operations Executive,2013-12-19,"City, UK",1,8,Resigned,Remote,33401
23942,Employee_23942,Operations,Operations Executive,2013-02-13,"City, India",5,0,Active,Remote,117100
23943,Employee_23943,Sales,Sales Manager,2013-11-10,"City, Germany",3,9,Resigned,Remote,47127
23944,Employee_23944,Operations,Operations Executive,2020-09-11,"City, UK",1,12,Active,Onsite,144273
23945,Employee_23945,R&D,Innovation Manager,2014-03-09,"City, USA",2,9,Active,Onsite,57796
23946,Employee_23946,IT,Software Engineer,2014-09-22,"City, Canada",2,13,Terminated,Remote,121072
23947,Employee_23947,Operations,Operations Manager,2016-11-13,"City, India",3,4,Active,Onsite,33709
23948,Employee_23948,Sales,Sales Executive,2017-02-23,"City, USA",2,9,Active,Remote,94059
23949,Employee_23949,R&D,Innovation Manager,2023-03-18,"City, USA",4,13,Terminated,Onsite,126574
23950,Employee_23950,R&D,Innovation Manager,2024-05-15,"City, USA",2,4,Terminated,Remote,151138
23951,Employee_23951,Sales,Sales Manager,2017-03-14,"City, USA",1,13,Active,Onsite,31852
23952,Employee_23952,Marketing,SEO Specialist,2024-01-01,"City, UK",3,0,Resigned,Onsite,67037
23953,Employee_23953,Marketing,SEO Specialist,2011-01-12,"City, Canada",5,1,Resigned,Onsite,50283
23954,Employee_23954,IT,IT Manager,2011-01-04,"City, USA",3,4,Terminated,Remote,150416
23955,Employee_23955,Sales,Sales Manager,2014-11-29,"City, USA",3,5,Retired,Onsite,136631
23956,Employee_23956,Marketing,Marketing Executive,2023-03-20,"City, Germany",4,4,Active,Remote,57575
23957,Employee_23957,IT,System Analyst,2015-04-24,"City, Canada",5,7,Resigned,Onsite,32763
23958,Employee_23958,Sales,Sales Executive,2012-08-28,"City, Canada",5,2,Resigned,Onsite,38566
23959,Employee_23959,Sales,Sales Executive,2019-11-15,"City, UK",5,10,Active,Remote,84666
23960,Employee_23960,R&D,Research Analyst,2015-03-08,"City, USA",2,10,Active,Remote,101930
23961,Employee_23961,IT,Software Engineer,2019-05-19,"City, India",3,9,Active,Onsite,81915
23962,Employee_23962,Finance,Accountant,2023-10-31,"City, UK",4,13,Retired,Onsite,106018
23963,Employee_23963,Sales,Sales Manager,2018-10-15,"City, UK",2,8,Active,Remote,50905
23964,Employee_23964,IT,Software Engineer,2024-11-16,"City, Canada",2,13,Active,Remote,119388
23965,Employee_23965,Finance,Accountant,2017-01-01,"City, Germany",4,9,Retired,Remote,80854
23966,Employee_23966,Finance,Finance Manager,2018-06-10,"City, UK",1,12,Active,Onsite,95683
23967,Employee_23967,Sales,Sales Executive,2017-12-16,"City, USA",1,7,Resigned,Onsite,164885
23968,Employee_23968,Operations,Operations Manager,2024-03-12,"City, Canada",3,8,Active,Remote,155428
23969,Employee_23969,Sales,Sales Manager,2023-09-08,"City, Germany",4,10,Active,Onsite,170674
23970,Employee_23970,Operations,Operations Executive,2010-10-12,"City, India",5,12,Active,Remote,131900
23971,Employee_23971,Operations,Operations Executive,2017-08-12,"City, USA",5,14,Active,Onsite,94356
23972,Employee_23972,Operations,Operations Manager,2024-10-01,"City, UK",3,12,Resigned,Onsite,46657
23973,Employee_23973,HR,HR Executive,2022-04-30,"City, Canada",4,2,Retired,Onsite,58014
23974,Employee_23974,Finance,Finance Manager,2013-02-01,"City, UK",5,2,Resigned,Remote,87379
23975,Employee_23975,HR,Recruiter,2015-08-05,"City, USA",5,10,Retired,Onsite,136632
23976,Employee_23976,Sales,Sales Manager,2019-08-14,"City, UK",3,12,Active,Onsite,159674
23977,Employee_23977,HR,HR Executive,2022-01-04,"City, India",5,9,Resigned,Remote,63845
23978,Employee_23978,Operations,Operations Executive,2022-12-11,"City, India",3,10,Active,Onsite,146963
23979,Employee_23979,Operations,Operations Executive,2012-07-30,"City, USA",3,7,Terminated,Onsite,79787
23980,Employee_23980,Operations,Operations Executive,2011-05-05,"City, USA",4,15,Active,Onsite,90500
23981,Employee_23981,Operations,Operations Executive,2014-08-26,"City, Canada",3,5,Resigned,Onsite,179209
23982,Employee_23982,Sales,Sales Manager,2019-07-13,"City, India",1,1,Active,Onsite,122605
23983,Employee_23983,HR,HR Manager,2023-01-25,"City, Germany",1,15,Active,Onsite,170151
23984,Employee_23984,Operations,Operations Manager,2015-06-20,"City, Canada",5,10,Active,Remote,121013
23985,Employee_23985,Operations,Operations Executive,2018-04-09,"City, Germany",3,9,Resigned,Onsite,65597
23986,Employee_23986,Finance,Analyst,2016-05-29,"City, Germany",3,2,Active,Onsite,120487
23987,Employee_23987,HR,HR Executive,2018-07-26,"City, India",2,1,Terminated,Onsite,116489
23988,Employee_23988,Sales,Sales Manager,2013-11-18,"City, Germany",1,11,Resigned,Onsite,52423
23989,Employee_23989,Operations,Operations Manager,2014-05-16,"City, Germany",1,14,Active,Onsite,48991
23990,Employee_23990,Finance,Finance Manager,2021-04-17,"City, Germany",4,3,Active,Remote,35714
23991,Employee_23991,R&D,Research Analyst,2020-11-18,"City, Germany",4,7,Active,Onsite,69013
23992,Employee_23992,HR,HR Manager,2018-08-31,"City, India",3,12,Resigned,Remote,176477
23993,Employee_23993,Finance,Accountant,2010-11-28,"City, UK",2,6,Active,Onsite,141084
23994,Employee_23994,R&D,Research Analyst,2015-08-12,"City, Canada",1,3,Active,Onsite,147271
23995,Employee_23995,IT,IT Manager,2011-03-31,"City, USA",4,13,Terminated,Remote,155969
23996,Employee_23996,Operations,Operations Executive,2024-01-30,"City, USA",4,11,Active,Remote,41787
23997,Employee_23997,Operations,Operations Executive,2015-06-16,"City, India",5,13,Resigned,Remote,68546
23998,Employee_23998,Marketing,Marketing Executive,2015-08-07,"City, India",5,7,Active,Remote,76718
23999,Employee_23999,Sales,Sales Manager,2016-06-11,"City, India",3,12,Active,Onsite,73534
24000,Employee_24000,Marketing,Marketing Executive,2017-09-04,"City, Canada",5,13,Active,Remote,88307
24001,Employee_24001,Finance,Analyst,2024-03-13,"City, Germany",4,4,Active,Remote,169421
24002,Employee_24002,IT,System Analyst,2016-08-16,"City, UK",1,10,Resigned,Onsite,57327
24003,Employee_24003,Operations,Operations Executive,2013-03-12,"City, Germany",3,12,Resigned,Onsite,123840
24004,Employee_24004,Finance,Analyst,2011-01-10,"City, India",1,10,Active,Remote,59661
24005,Employee_24005,Finance,Finance Manager,2020-09-22,"City, Germany",4,8,Active,Remote,64823
24006,Employee_24006,R&D,Innovation Manager,2019-01-24,"City, Canada",1,5,Resigned,Onsite,169081
24007,Employee_24007,HR,HR Manager,2010-03-16,"City, Canada",5,1,Active,Remote,142478
24008,Employee_24008,Finance,Finance Manager,2024-02-24,"City, India",4,13,Active,Onsite,80101
24009,Employee_24009,R&D,Research Analyst,2012-03-19,"City, UK",4,15,Active,Onsite,121694
24010,Employee_24010,IT,System Analyst,2019-09-25,"City, Germany",1,8,Terminated,Onsite,179969
24011,Employee_24011,Marketing,SEO Specialist,2020-11-06,"City, UK",4,3,Active,Onsite,44173
24012,Employee_24012,IT,System Analyst,2021-07-01,"City, Germany",1,7,Active,Onsite,106674
24013,Employee_24013,IT,System Analyst,2012-02-25,"City, UK",2,8,Active,Onsite,100845
24014,Employee_24014,Sales,Sales Executive,2021-02-04,"City, UK",5,2,Active,Remote,40186
24015,Employee_24015,Sales,Sales Manager,2018-05-28,"City, UK",3,3,Active,Remote,80583
24016,Employee_24016,Operations,Operations Executive,2024-05-16,"City, UK",5,12,Active,Remote,105568
24017,Employee_24017,R&D,Innovation Manager,2024-03-11,"City, USA",4,4,Retired,Onsite,83397
24018,Employee_24018,IT,System Analyst,2017-02-09,"City, USA",2,13,Resigned,Remote,77778
24019,Employee_24019,Finance,Finance Manager,2019-05-05,"City, UK",2,14,Active,Onsite,114016
24020,Employee_24020,Operations,Operations Manager,2015-08-02,"City, India",2,9,Active,Onsite,59902
24021,Employee_24021,Finance,Accountant,2018-08-11,"City, India",3,14,Retired,Remote,166615
24022,Employee_24022,IT,IT Manager,2017-07-14,"City, Canada",5,8,Active,Onsite,161756
24023,Employee_24023,IT,IT Manager,2024-05-09,"City, Canada",5,9,Active,Onsite,170182
24024,Employee_24024,Operations,Operations Manager,2022-06-22,"City, UK",4,8,Active,Remote,113050
24025,Employee_24025,R&D,Research Analyst,2021-03-23,"City, Canada",1,12,Active,Remote,99528
24026,Employee_24026,Operations,Operations Executive,2014-02-04,"City, UK",3,6,Retired,Onsite,122542
24027,Employee_24027,R&D,Innovation Manager,2017-04-03,"City, India",2,1,Active,Onsite,125375
24028,Employee_24028,Marketing,Marketing Executive,2012-02-17,"City, India",3,12,Resigned,Onsite,50966
24029,Employee_24029,Operations,Operations Manager,2014-11-27,"City, Canada",5,7,Resigned,Remote,137549
24030,Employee_24030,Sales,Sales Executive,2022-03-20,"City, USA",2,8,Active,Remote,155317
24031,Employee_24031,Sales,Sales Manager,2022-03-22,"City, USA",5,11,Active,Onsite,139754
24032,Employee_24032,Finance,Accountant,2017-02-17,"City, Germany",1,9,Active,Onsite,87887
24033,Employee_24033,HR,HR Executive,2017-08-03,"City, USA",3,8,Active,Onsite,97691
24034,Employee_24034,Marketing,Marketing Executive,2010-10-23,"City, India",5,6,Active,Remote,36710
24035,Employee_24035,HR,Recruiter,2023-03-14,"City, Germany",3,5,Active,Remote,100768
24036,Employee_24036,Marketing,Marketing Executive,2018-05-01,"City, UK",3,8,Retired,Remote,140722
24037,Employee_24037,Finance,Analyst,2011-10-21,"City, Germany",3,2,Active,Onsite,160198
24038,Employee_24038,Sales,Sales Executive,2023-08-07,"City, Germany",2,0,Active,Onsite,34678
24039,Employee_24039,Sales,Sales Executive,2021-03-26,"City, Germany",3,6,Active,Onsite,34528
24040,Employee_24040,Finance,Finance Manager,2015-04-29,"City, Germany",2,8,Active,Remote,35644
24041,Employee_24041,Finance,Finance Manager,2020-08-29,"City, Canada",3,14,Resigned,Remote,175441
24042,Employee_24042,HR,Recruiter,2012-08-01,"City, UK",4,1,Active,Onsite,145643
24043,Employee_24043,Operations,Operations Executive,2024-08-17,"City, Germany",3,8,Active,Remote,171089
24044,Employee_24044,HR,HR Executive,2020-05-28,"City, Germany",2,11,Retired,Remote,32411
24045,Employee_24045,Finance,Finance Manager,2010-06-02,"City, Germany",1,11,Resigned,Onsite,31843
24046,Employee_24046,R&D,Research Analyst,2023-10-05,"City, Canada",3,15,Active,Onsite,78939
24047,Employee_24047,Sales,Sales Manager,2023-04-27,"City, Canada",1,13,Resigned,Onsite,43819
24048,Employee_24048,HR,HR Executive,2017-04-29,"City, USA",1,14,Active,Onsite,171594
24049,Employee_24049,Sales,Sales Manager,2017-07-04,"City, Germany",1,9,Active,Remote,139027
24050,Employee_24050,IT,System Analyst,2012-02-09,"City, USA",3,2,Active,Onsite,83956
24051,Employee_24051,Marketing,SEO Specialist,2014-06-14,"City, USA",4,12,Active,Onsite,110129
24052,Employee_24052,IT,IT Manager,2016-10-14,"City, Canada",4,1,Active,Remote,144440
24053,Employee_24053,Operations,Operations Manager,2013-02-11,"City, India",3,7,Active,Remote,41321
24054,Employee_24054,IT,System Analyst,2017-11-27,"City, USA",2,3,Active,Onsite,56870
24055,Employee_24055,HR,HR Executive,2018-05-17,"City, Germany",2,0,Active,Onsite,121974
24056,Employee_24056,R&D,Innovation Manager,2013-09-16,"City, Germany",4,14,Active,Onsite,89307
24057,Employee_24057,Operations,Operations Executive,2019-02-07,"City, USA",5,12,Active,Remote,105985
24058,Employee_24058,Sales,Sales Manager,2017-03-22,"City, Canada",2,0,Active,Onsite,35348
24059,Employee_24059,IT,IT Manager,2020-12-18,"City, USA",3,7,Active,Onsite,30050
24060,Employee_24060,IT,Software Engineer,2016-04-09,"City, India",4,3,Active,Remote,177986
24061,Employee_24061,HR,HR Manager,2012-05-01,"City, Germany",1,14,Active,Onsite,105071
24062,Employee_24062,IT,System Analyst,2024-07-17,"City, Canada",5,15,Active,Onsite,43952
24063,Employee_24063,IT,IT Manager,2015-04-07,"City, India",2,15,Active,Remote,101384
24064,Employee_24064,Operations,Operations Manager,2010-12-20,"City, Germany",2,2,Terminated,Onsite,167379
24065,Employee_24065,HR,HR Executive,2011-04-22,"City, Canada",1,5,Active,Remote,120461
24066,Employee_24066,Operations,Operations Executive,2011-03-14,"City, USA",4,1,Terminated,Onsite,88690
24067,Employee_24067,IT,Software Engineer,2023-09-05,"City, USA",5,0,Active,Onsite,98903
24068,Employee_24068,R&D,Research Analyst,2023-01-11,"City, USA",3,11,Resigned,Onsite,127271
24069,Employee_24069,R&D,Innovation Manager,2014-11-20,"City, UK",1,5,Resigned,Onsite,103773
24070,Employee_24070,R&D,Innovation Manager,2020-01-30,"City, Canada",4,11,Resigned,Onsite,63039
24071,Employee_24071,IT,Software Engineer,2013-12-22,"City, India",3,8,Active,Remote,132251
24072,Employee_24072,Marketing,SEO Specialist,2020-03-16,"City, India",1,13,Resigned,Remote,77499
24073,Employee_24073,Marketing,Marketing Executive,2017-11-24,"City, India",2,8,Active,Onsite,114720
24074,Employee_24074,Finance,Accountant,2017-11-21,"City, Canada",1,5,Active,Onsite,140205
24075,Employee_24075,Marketing,SEO Specialist,2019-07-02,"City, USA",3,10,Terminated,Onsite,128318
24076,Employee_24076,IT,IT Manager,2020-08-26,"City, USA",3,14,Active,Onsite,97747
24077,Employee_24077,Sales,Sales Manager,2016-08-17,"City, UK",4,0,Active,Onsite,124819
24078,Employee_24078,Sales,Sales Manager,2010-06-30,"City, UK",5,1,Resigned,Onsite,73395
24079,Employee_24079,Operations,Operations Executive,2021-10-29,"City, USA",3,1,Active,Remote,149180
24080,Employee_24080,Operations,Operations Manager,2013-03-13,"City, India",2,2,Active,Onsite,143895
24081,Employee_24081,R&D,Research Analyst,2019-09-06,"City, India",2,5,Active,Remote,38134
24082,Employee_24082,IT,System Analyst,2015-07-26,"City, UK",5,9,Resigned,Remote,149916
24083,Employee_24083,R&D,Innovation Manager,2015-09-27,"City, UK",1,4,Resigned,Remote,108065
24084,Employee_24084,Operations,Operations Manager,2012-11-24,"City, Canada",4,12,Active,Onsite,132652
24085,Employee_24085,Marketing,Marketing Executive,2019-03-04,"City, USA",5,10,Resigned,Remote,66677
24086,Employee_24086,Sales,Sales Manager,2011-12-06,"City, USA",3,12,Active,Remote,58350
24087,Employee_24087,R&D,Research Analyst,2011-12-18,"City, UK",1,0,Active,Remote,156560
24088,Employee_24088,IT,Software Engineer,2013-10-21,"City, USA",4,13,Active,Onsite,123796
24089,Employee_24089,R&D,Research Analyst,2018-09-24,"City, Germany",3,0,Active,Remote,130030
24090,Employee_24090,Operations,Operations Manager,2015-01-11,"City, UK",1,14,Active,Remote,51242
24091,Employee_24091,IT,IT Manager,2023-08-05,"City, Germany",2,3,Resigned,Remote,88084
24092,Employee_24092,HR,Recruiter,2015-12-11,"City, UK",4,13,Active,Onsite,151087
24093,Employee_24093,R&D,Innovation Manager,2014-09-30,"City, Canada",2,9,Retired,Onsite,127088
24094,Employee_24094,Operations,Operations Executive,2024-10-14,"City, Germany",4,14,Active,Onsite,151707
24095,Employee_24095,IT,IT Manager,2011-08-09,"City, Canada",1,13,Resigned,Onsite,168547
24096,Employee_24096,Sales,Sales Executive,2010-07-15,"City, Canada",4,15,Active,Remote,78173
24097,Employee_24097,Operations,Operations Manager,2011-11-24,"City, Germany",5,9,Active,Onsite,144700
24098,Employee_24098,HR,HR Executive,2022-01-20,"City, USA",3,6,Active,Onsite,145954
24099,Employee_24099,R&D,Research Analyst,2017-06-18,"City, Canada",1,12,Active,Onsite,69694
24100,Employee_24100,Finance,Accountant,2018-03-22,"City, USA",3,0,Active,Onsite,177704
24101,Employee_24101,HR,HR Executive,2016-01-06,"City, India",1,10,Resigned,Remote,146521
24102,Employee_24102,Sales,Sales Manager,2014-08-26,"City, UK",3,13,Resigned,Onsite,147991
24103,Employee_24103,HR,HR Manager,2018-07-28,"City, Canada",4,0,Resigned,Onsite,128955
